,preview_url,external_urls,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
569,https://p.scdn.co/mp3-preview/0178f39b1dd08aa1111138fa775c7b8826cdee7f?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N'},https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5xKp3UyavIBUsGy3DQdXeF'}, 'href': 'https://api.spotify.com/v1/artists/5xKp3UyavIBUsGy3DQdXeF', 'id': '5xKp3UyavIBUsGy3DQdXeF', 'name': 'A Great Big World', 'type': 'artist', 'uri': 'spotify:artist:5xKp3UyavIBUsGy3DQdXeF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS'}, 'href': 'https://api.spotify.com/v1/artists/1l7ZsJRRS8wlW3WfJfPfNS', 'id': '1l7ZsJRRS8wlW3WfJfPfNS', 'name': 'Christina Aguilera', 'type': 'artist', 'uri': 'spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS'}]",0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3,
570,,{'spotify': 'https://open.spotify.com/track/5qftsSFD6Qgndcx13SSqQj'},https://api.spotify.com/v1/tracks/5qftsSFD6Qgndcx13SSqQj,Lights - Single Version,5qftsSFD6Qgndcx13SSqQj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ'}, 'href': 'https://api.spotify.com/v1/artists/0X2BH1fck6amBIoJhDVmmJ', 'id': '0X2BH1fck6amBIoJhDVmmJ', 'name': 'Ellie Goulding', 'type': 'artist', 'uri': 'spotify:artist:0X2BH1fck6amBIoJhDVmmJ'}]",0.683,0.788,8,-6.132,0,0.0354,0.0283,0.0469,0.112,0.809,120.019,audio_features,5qftsSFD6Qgndcx13SSqQj,spotify:track:5qftsSFD6Qgndcx13SSqQj,https://api.spotify.com/v1/tracks/5qftsSFD6Qgndcx13SSqQj,https://api.spotify.com/v1/audio-analysis/5qftsSFD6Qgndcx13SSqQj,211800,4,
571,https://p.scdn.co/mp3-preview/870ebba9927cd7c73467fc5772f398a8a8999344?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ'},https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'name': 'Coldplay', 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}]",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4,
572,,{'spotify': 'https://open.spotify.com/track/4RXpgGM7A4Hg7cFBoH5KyF'},https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6'}, 'href': 'https://api.spotify.com/v1/artists/1vCWHaC5f2uS3yhpwWbIA6', 'id': '1vCWHaC5f2uS3yhpwWbIA6', 'name': 'Avicii', 'type': 'artist', 'uri': 'spotify:artist:1vCWHaC5f2uS3yhpwWbIA6'}]",0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4RXpgGM7A4Hg7cFBoH5KyF,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,255093,4,
573,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA'},https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl'}, 'href': 'https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl', 'id': '4phGZZrJZRo4ElhRtViYdl', 'name': 'Jason Mraz', 'type': 'artist', 'uri': 'spotify:artist:4phGZZrJZRo4ElhRtViYdl'}]",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,audio_features,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242947,4,
574,https://p.scdn.co/mp3-preview/237e17c6319aa02a1fde3ebcd89c5e5e3e03dbf8?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk'},https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,Die Young,7EQGXaVSyEDsCWKmUcfpLk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX'}, 'href': 'https://api.spotify.com/v1/artists/6LqNN22kT3074XbTVUrhzX', 'id': '6LqNN22kT3074XbTVUrhzX', 'name': 'Kesha', 'type': 'artist', 'uri': 'spotify:artist:6LqNN22kT3074XbTVUrhzX'}]",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4,
575,https://p.scdn.co/mp3-preview/5c8193af1f76fc8fc05cabbcabb0318e8608a29a?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8'},https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY'}, 'href': 'https://api.spotify.com/v1/artists/0jnsk9HBra6NMjO2oANoPY', 'id': '0jnsk9HBra6NMjO2oANoPY', 'name': 'Flo Rida', 'type': 'artist', 'uri': 'spotify:artist:0jnsk9HBra6NMjO2oANoPY'}]",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,
576,https://p.scdn.co/mp3-preview/d4c235ddc1029890a12f53ba7a2c6a1cefe489a8?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/1tAutlhI9FwnKn7fVgmd5P'},https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),1tAutlhI9FwnKn7fVgmd5P,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj'}, 'href': 'https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj', 'id': '23zg3TcAtWQy7J6upgbUnj', 'name': 'USHER', 'type': 'artist', 'uri': 'spotify:artist:23zg3TcAtWQy7J6upgbUnj'}]",0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,audio_features,1tAutlhI9FwnKn7fVgmd5P,spotify:track:1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/audio-analysis/1tAutlhI9FwnKn7fVgmd5P,208133,4,
577,https://p.scdn.co/mp3-preview/02f41843308e75503161cfce28114902b9e072fa?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/2qPUnoasNe4Ep43emVXEig'},https://api.spotify.com/v1/tracks/2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),2qPUnoasNe4Ep43emVXEig,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7o9Nl7K1Al6NNAHX6jn6iG'}, 'href': 'https://api.spotify.com/v1/artists/7o9Nl7K1Al6NNAHX6jn6iG', 'id': '7o9Nl7K1Al6NNAHX6jn6iG', 'name': 'Travie McCoy', 'type': 'artist', 'uri': 'spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C'}, 'href': 'https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C', 'id': '0du5cEVh5yTK9QJze8zA0C', 'name': 'Bruno Mars', 'type': 'artist', 'uri': 'spotify:artist:0du5cEVh5yTK9QJze8zA0C'}]",0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,audio_features,2qPUnoasNe4Ep43emVXEig,spotify:track:2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/tracks/2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/audio-analysis/2qPUnoasNe4Ep43emVXEig,211160,4,
578,https://p.scdn.co/mp3-preview/147f604daafe57187f50f6dafa5a052262eedad5?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ'},https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,Shower,3DmW6y7wTEYHJZlLo1r6XJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3'}, 'href': 'https://api.spotify.com/v1/artists/4obzFoKoKRHIphyHzJ35G3', 'id': '4obzFoKoKRHIphyHzJ35G3', 'name': 'Becky G', 'type': 'artist', 'uri': 'spotify:artist:4obzFoKoKRHIphyHzJ35G3'}]",0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,
579,,{'spotify': 'https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5'},https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/085pc2PYOi8bGKj0PNjekA'}, 'href': 'https://api.spotify.com/v1/artists/085pc2PYOi8bGKj0PNjekA', 'id': '085pc2PYOi8bGKj0PNjekA', 'name': 'will.i.am', 'type': 'artist', 'uri': 'spotify:artist:085pc2PYOi8bGKj0PNjekA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4'}, 'href': 'https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4', 'id': '26dSoYclwsYLMAKD3tpOr4', 'name': 'Britney Spears', 'type': 'artist', 'uri': 'spotify:artist:26dSoYclwsYLMAKD3tpOr4'}]",0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.039,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4,
580,,{'spotify': 'https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN'},https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,Bang Bang,0puf9yIluy9W0vpMEUoAnN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou'}, 'href': 'https://api.spotify.com/v1/artists/2gsggkzM5R49q6jpPvazou', 'id': '2gsggkzM5R49q6jpPvazou', 'name': 'Jessie J', 'type': 'artist', 'uri': 'spotify:artist:2gsggkzM5R49q6jpPvazou'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'}, 'href': 'https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR', 'id': '66CXWjxzNUsdJxJ2JdwvnR', 'name': 'Ariana Grande', 'type': 'artist', 'uri': 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh'}, 'href': 'https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh', 'id': '0hCNtLu0JehylgoiP8L4Gh', 'name': 'Nicki Minaj', 'type': 'artist', 'uri': 'spotify:artist:0hCNtLu0JehylgoiP8L4Gh'}]",0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,audio_features,0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,199387,4,
581,https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3S4px9f4lceWdKf0gWciFu'},https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,Cheap Thrills,3S4px9f4lceWdKf0gWciFu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN'}, 'href': 'https://api.spotify.com/v1/artists/5WUlDfRSoLAfcVSX1WnrxN', 'id': '5WUlDfRSoLAfcVSX1WnrxN', 'name': 'Sia', 'type': 'artist', 'uri': 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN'}]",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,3S4px9f4lceWdKf0gWciFu,spotify:track:3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667,4,
582,https://p.scdn.co/mp3-preview/1eca1cb525c2b0df2ecba52f1105f139323e09a2?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX'},https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj'}, 'href': 'https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj', 'id': '23zg3TcAtWQy7J6upgbUnj', 'name': 'USHER', 'type': 'artist', 'uri': 'spotify:artist:23zg3TcAtWQy7J6upgbUnj'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7sfl4Xt5KmfyDs2T3SVSMK'}, 'href': 'https://api.spotify.com/v1/artists/7sfl4Xt5KmfyDs2T3SVSMK', 'id': '7sfl4Xt5KmfyDs2T3SVSMK', 'name': 'Lil Jon', 'type': 'artist', 'uri': 'spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi'}, 'href': 'https://api.spotify.com/v1/artists/3ipn9JLAPI5GUEo4y4jcoi', 'id': '3ipn9JLAPI5GUEo4y4jcoi', 'name': 'Ludacris', 'type': 'artist', 'uri': 'spotify:artist:3ipn9JLAPI5GUEo4y4jcoi'}]",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,
583,,{'spotify': 'https://open.spotify.com/track/5rvSPYxUGL3Bu8BWtLj5Yw'},https://api.spotify.com/v1/tracks/5rvSPYxUGL3Bu8BWtLj5Yw,Stay,5rvSPYxUGL3Bu8BWtLj5Yw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1buzCmyYZE4kcdLRudsb8V'}, 'href': 'https://api.spotify.com/v1/artists/1buzCmyYZE4kcdLRudsb8V', 'id': '1buzCmyYZE4kcdLRudsb8V', 'name': 'Mikky Ekko', 'type': 'artist', 'uri': 'spotify:artist:1buzCmyYZE4kcdLRudsb8V'}]",0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.881,audio_features,5rvSPYxUGL3Bu8BWtLj5Yw,spotify:track:5rvSPYxUGL3Bu8BWtLj5Yw,https://api.spotify.com/v1/tracks/5rvSPYxUGL3Bu8BWtLj5Yw,https://api.spotify.com/v1/audio-analysis/5rvSPYxUGL3Bu8BWtLj5Yw,240707,4,
584,,{'spotify': 'https://open.spotify.com/track/1NrJYpdAi7uosDRPmSYrsG'},https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,Apologize,1NrJYpdAi7uosDRPmSYrsG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,audio_features,1NrJYpdAi7uosDRPmSYrsG,spotify:track:1NrJYpdAi7uosDRPmSYrsG,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,https://api.spotify.com/v1/audio-analysis/1NrJYpdAi7uosDRPmSYrsG,208107,4,
585,https://p.scdn.co/mp3-preview/deb34682637ed436b1d85841d7ac385541a1225c?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl'},https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'}, 'href': 'https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg', 'id': '0TnOYISbd1XYRBk9myaseg', 'name': 'Pitbull', 'type': 'artist', 'uri': 'spotify:artist:0TnOYISbd1XYRBk9myaseg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS'}, 'href': 'https://api.spotify.com/v1/artists/1l7ZsJRRS8wlW3WfJfPfNS', 'id': '1l7ZsJRRS8wlW3WfJfPfNS', 'name': 'Christina Aguilera', 'type': 'artist', 'uri': 'spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS'}]",0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4,
586,,{'spotify': 'https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c'},https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,Clarity,60wwxj6Dd9NJlirf84wr2c,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq'}, 'href': 'https://api.spotify.com/v1/artists/2qxJFvFYMEDqd7ui6kSAcq', 'id': '2qxJFvFYMEDqd7ui6kSAcq', 'name': 'Zedd', 'type': 'artist', 'uri': 'spotify:artist:2qxJFvFYMEDqd7ui6kSAcq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7qRll6DYV06u2VuRPAVqug'}, 'href': 'https://api.spotify.com/v1/artists/7qRll6DYV06u2VuRPAVqug', 'id': '7qRll6DYV06u2VuRPAVqug', 'name': 'Foxes', 'type': 'artist', 'uri': 'spotify:artist:7qRll6DYV06u2VuRPAVqug'}]",0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4,
587,,{'spotify': 'https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT'},https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,Stitches,5jsw9uXEGuKyJzs0boZ1bT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr'}, 'href': 'https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr', 'id': '7n2wHs1TKAczGzO7Dd2rGr', 'name': 'Shawn Mendes', 'type': 'artist', 'uri': 'spotify:artist:7n2wHs1TKAczGzO7Dd2rGr'}]",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,audio_features,5jsw9uXEGuKyJzs0boZ1bT,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,206880,4,
588,https://p.scdn.co/mp3-preview/fbc52df880d479ab0e34ee46bcc817a9f8b52a35?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ'},https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,Replay,5vlEg2fT4cFWAqU5QptIpQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5tKXB9uuebKE34yowVaU3C'}, 'href': 'https://api.spotify.com/v1/artists/5tKXB9uuebKE34yowVaU3C', 'id': '5tKXB9uuebKE34yowVaU3C', 'name': 'Iyaz', 'type': 'artist', 'uri': 'spotify:artist:5tKXB9uuebKE34yowVaU3C'}]",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307,4,
589,,{'spotify': 'https://open.spotify.com/track/6vECYJHxYmm3Ydt3fF01pE'},https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1hzfo8twXdOegF3xireCYs'}, 'href': 'https://api.spotify.com/v1/artists/1hzfo8twXdOegF3xireCYs', 'id': '1hzfo8twXdOegF3xireCYs', 'name': 'Milky Chance', 'type': 'artist', 'uri': 'spotify:artist:1hzfo8twXdOegF3xireCYs'}]",0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,audio_features,6vECYJHxYmm3Ydt3fF01pE,spotify:track:6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,313684,4,
590,,{'spotify': 'https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP'},https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0MlOPi3zIDMVrfA9R04Fe3'}, 'href': 'https://api.spotify.com/v1/artists/0MlOPi3zIDMVrfA9R04Fe3', 'id': '0MlOPi3zIDMVrfA9R04Fe3', 'name': 'American Authors', 'type': 'artist', 'uri': 'spotify:artist:0MlOPi3zIDMVrfA9R04Fe3'}]",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4,
